type,headline
redundant_meaningless,'arcelormittal usa kicks off a third round of sheet price increases' -s&p global reported on monday
redundant_meaningless,"'as of 2:30p a senior treasury official says 6,000 loans have been processed worth more than $1.8 billion. community banks are leading the way. with bank of america processing some. wells fargo & jp morgan chase are still working on their system' -tweet"
redundant_meaningless,"'as the dust settles,' deutsche bank says bayer remains a buy"
redundant_meaningless,"'as we point out in our latest report, $k is using accounting gimmicks. selling receivables won't mask a failure to adjust to shifting consumer tastes.' prescience point tweet (1/2)"
redundant_meaningless,"'asked larry kudlow about trump comments on google. he said they are ""looking into it"" and doing some ""investigations"" and ""analysis""'-bloomberg's shannon pettypiece tweets"
redundant_meaningless,"'at wh, vp chief of staff marc short says the ability of british ambassador @kimdarroch to ""be effective"" was ""probably limited,"" so his resignation was ""the right course.""' -cbs's mark knoller"
redundant_meaningless,'at what cost? should we slow the economy and keep people out of the labor market to try to clamp down on buybacks? seems like a bad trade to me.' -fed's kashkari tweets
redundant_meaningless,"'athena extends bid date to accommodate new potential strategic bidder. process described by person close as ""decent"" with elliott still engaged as well as other potential pe bidders. $athn' -cnbc's david faber tweets"
redundant_meaningless,"'attractive, capital-light' business mix makes voya financial a potential takeover target, says credit suisse"
redundant_meaningless,'auction of 22 of @21cf regional sports networks likely to fetch abt $13b well below $20b bankers were seeking even with (as @foxbusiness first reported) john malone's offer...' -charles gasparino tweets 1/2
redundant_meaningless,"'author is right. expect a $25 unlimited subscription soon in the us. the big benefit is capturing all of the customer's visits and gaining share overall. i think regal will do this first, amc next, both by year end'-wedbush's michael pachter tweets"
redundant_meaningless,"'axogen: an overhyped, cash-burning reverse merger at 12x revenue, $5.07 target price/82% downside' -seeking alpha"
redundant_meaningless,'azar and trump want the fda to explore forcing drug companies to disclose prices in their advertisements.'-stat's adam feuerstein tweets
redundant_meaningless,"'baidu plans to unload us$1 billion of shares in ctrip, reducing its stake in chinese travel site by a third' -south china morning post"
redundant_meaningless,'bain to enter exclusive talks for majority stake in wpp's kantar' -ft; article notes 'similar private equity interest in nielsen...has fizzled after months of circling the company.'
redundant_meaningless,"'barr says after labor day, justice dept. will unveil legislative proposal to impose a ""strict timetable for judicial proceedings"" in cases of mass murder & cop killings so that death penalty will be imposed without ""undue delay.""'"
redundant_meaningless,'berkshire hathaway paid about $145/share for 252 million shares of $aapl. the shares are trading at $146 now' -tweet from real money pro's doug kass
redundant_meaningless,'bidding war to erupt if judge oks @att -@twxcorp merger @21cf assets in the cross hairs if deal is approved @comcast poss others may bid on fox assets; if judge rejects att ceo stephenson's future w company appears tenuous-sources' - fbn's gasparino
redundant_meaningless,'blackberry unveils cloud-based internet of things platform'
redundant_meaningless,"'blowout quarter,' alibaba says about itself"
redundant_meaningless,'border controls may ease in early june: experts' -article from china's global times
redundant_meaningless,"'brain tumor not central to the $gern imetelstat story but termination for safety is, of course, a problem. safety issues have plagued imetelstat.'-stat's adam feuerstein tweets"
redundant_meaningless,'brazil vice president says pension reform to be approved in coming months' -reuters earlier reported
redundant_meaningless,'breaking: apnewsbreak: duke energy says dam breached at plant in north carolina; coal ash may be flowing into cape fear river'-ap tweets
redundant_meaningless,"'breaking: athenahealth receives multiple bids, strategic & financial; bids not seen far above current stock price; $athn board motivated to get a deal done - sources' - cnbc tweets"
redundant_meaningless,"'breaking: barnes & noble board, after consultation with a law firm, says it has terminated its ceo ""for violations of the company's policies""' - cnbc tweet"
redundant_meaningless,'breaking: business groups are considering legal action against the white house over mexico tariffs' -cnbc tweets
redundant_meaningless,'breaking: canadian prime minister justin trudeau says marijuana will be legal nationwide on october 17.' - ap
redundant_meaningless,'breaking: comcast is expecting twenty-first century fox and walt disney to raise its offer for british broadcaster sky – sources (via @sherman4949)'-cnbc now tweets
redundant_meaningless,'breaking: conagra brands in advanced talks to acquire pinnacle foods in deal that could be announced as soon as this week – sources' -cnbc now tweet
redundant_meaningless,'breaking: disney and comcast are holding talks about working out a deal for comcast's 30% stake in hulu...' -tweet from cnbc
redundant_meaningless,'breaking: google statement in response to trump tweet'-cnn reporter hadas gold tweets; bz note: statement from twitter post is in the body
redundant_meaningless,'breaking: jpo confirms all u.s. and international #f35 fighter jets are grounded while the enterprise conducts a fleet-wide inspection. looks like problem is a faulty fuel tube within the engine...' tweet from foreign policy pentagon correspondent
redundant_meaningless,"'breaking: official says fires across california have forced 157,000 people from their homes.' -associated press"
redundant_meaningless,'breaking: palestinian president mahmoud abbas says pa absolves itself of any agreements with us & israel ... speaking now. this is in response to israel's planned annexation of areas in wb & jordan valley' -national uae reported
redundant_meaningless,"'breaking: reports of heavy military jet activity over venezuela, including two armed f16's. reasons currently unknown.' -bnl news"
redundant_meaningless,"'breaking: uk pm theresa may confirms she will quit before next uk election, scheduled for 2022.' -tweet from ap"
redundant_meaningless,'breaking: walt disney receives unconditional approval from china for twenty-first century fox deal (via @jboorstin)' -cnbc tweets
redundant_meaningless,'breaking: white house economic advisor kudlow says trade deal with mexico is 'getting close'' - cnbc tweets
redundant_meaningless,'brexit: farage demands role in talks with eu if his party wins euro elections' -the guardian
redundant_meaningless,'brexit: understand the pm is currently meeting her closest aides and the chief whip - deputy pol ed of mail on sunday' -first squawk tweets
redundant_meaningless,"'british airways cancels several flights between london and ny and even more between london and european cities over ""reduced demand due to continuing coronavirus issue"" flights impacted are between march 16 and march 28' -tweet from cnn reporter"
